trial_index,phase,phase_trial_index,bootstrap_trials_used,optimisation_trials_used,validation_trials_used,test_index,sample_index,time_s,current_power,desired_output,kp,ki,kd,test_invalid,test_note
20,optimisation,1,19,1,0,1,20,5.7,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,21,6.0,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,22,6.3,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,23,6.6,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,24,6.8999999999999995,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,25,7.199999999999999,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,26,7.5,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,27,7.8,398.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,28,8.1,402.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,29,8.4,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,30,8.7,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,31,9.0,398.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,32,9.299999999999999,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,33,9.6,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,34,9.9,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,35,10.2,401.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,36,10.5,398.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,37,10.799999999999999,403.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,38,11.1,397.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,1,39,11.4,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,1,0.0,367.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,2,0.3,394.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,3,0.6,391.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,4,0.8999999999999999,398.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,5,1.2,398.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,6,1.5,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,7,1.7999999999999998,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,8,2.1,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,9,2.4,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,10,2.6999999999999997,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,11,3.0,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,12,3.3,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,13,3.5999999999999996,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,14,3.9,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,15,4.2,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,16,4.5,397.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,17,4.8,401.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,18,5.1,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,19,5.3999999999999995,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,20,5.7,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,21,6.0,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,22,6.3,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,23,6.6,398.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,24,6.8999999999999995,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,25,7.199999999999999,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,26,7.5,401.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,27,7.8,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,28,8.1,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,29,8.4,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,30,8.7,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,31,9.0,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,32,9.299999999999999,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,33,9.6,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,34,9.9,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,35,10.2,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,36,10.5,402.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,37,10.799999999999999,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,38,11.1,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,2,39,11.4,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,1,0.0,363.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,2,0.3,395.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,3,0.6,389.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,4,0.8999999999999999,397.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,5,1.2,396.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,6,1.5,401.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,7,1.7999999999999998,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,8,2.1,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,9,2.4,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,10,2.6999999999999997,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,11,3.0,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,12,3.3,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,13,3.5999999999999996,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,14,3.9,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,15,4.2,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,16,4.5,401.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,17,4.8,398.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,18,5.1,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,19,5.3999999999999995,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,20,5.7,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,21,6.0,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,22,6.3,400.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,23,6.6,399.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,24,6.8999999999999995,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,25,7.199999999999999,400.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,26,7.5,398.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,27,7.8,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,28,8.1,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,29,8.4,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,30,8.7,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,31,9.0,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,32,9.299999999999999,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,33,9.6,399.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,34,9.9,400.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,35,10.2,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,36,10.5,401.0,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,37,10.799999999999999,399.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,38,11.1,401.67,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
20,optimisation,1,19,1,0,3,39,11.4,398.33,400.0,0.056008998164062476,0.20988358671875001,0.05,0,
21,optimisation,2,19,2,0,2,1,0.0,368.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,2,0.3,393.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,3,0.6,389.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,4,0.8999999999999999,395.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,5,1.2,396.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,6,1.5,398.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,7,1.7999999999999998,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,8,2.1,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,9,2.4,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,10,2.6999999999999997,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,11,3.0,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,12,3.3,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,13,3.5999999999999996,397.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,14,3.9,401.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,15,4.2,396.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,16,4.5,399.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,17,4.8,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,18,5.1,401.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,19,5.3999999999999995,398.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,20,5.7,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,21,6.0,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,22,6.3,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,23,6.6,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,24,6.8999999999999995,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,25,7.199999999999999,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,26,7.5,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,27,7.8,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,28,8.1,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,29,8.4,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,30,8.7,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,31,9.0,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,32,9.299999999999999,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,33,9.6,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,34,9.9,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,35,10.2,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,36,10.5,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,37,10.799999999999999,401.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,38,11.1,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,2,39,11.4,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,1,0.0,361.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,2,0.3,395.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,3,0.6,383.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,4,0.8999999999999999,394.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,5,1.2,393.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,6,1.5,397.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,7,1.7999999999999998,396.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,8,2.1,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,9,2.4,397.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,10,2.6999999999999997,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,11,3.0,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,12,3.3,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,13,3.5999999999999996,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,14,3.9,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,15,4.2,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,16,4.5,398.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,17,4.8,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,18,5.1,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,19,5.3999999999999995,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,20,5.7,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,21,6.0,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,22,6.3,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,23,6.6,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,24,6.8999999999999995,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,25,7.199999999999999,397.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,26,7.5,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,27,7.8,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,28,8.1,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,29,8.4,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,30,8.7,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,31,9.0,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,32,9.299999999999999,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,33,9.6,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,34,9.9,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,35,10.2,401.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,36,10.5,398.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,37,10.799999999999999,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,38,11.1,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
21,optimisation,2,19,2,0,3,39,11.4,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
22,optimisation,3,19,3,0,2,1,0.0,364.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,2,0.3,397.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,3,0.6,392.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,4,0.8999999999999999,397.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,5,1.2,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,6,1.5,398.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,7,1.7999999999999998,401.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,8,2.1,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,9,2.4,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,10,2.6999999999999997,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,11,3.0,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,12,3.3,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,13,3.5999999999999996,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,14,3.9,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,15,4.2,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,16,4.5,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,17,4.8,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,18,5.1,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,19,5.3999999999999995,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,20,5.7,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,21,6.0,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,22,6.3,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,23,6.6,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,24,6.8999999999999995,401.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,25,7.199999999999999,397.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,26,7.5,401.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,27,7.8,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
22,optimisation,3,19,3,0,2,28,8.1,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
